n,topo_dir,kp_class,density,seed,n_nodes,n_arcs,topology,n_macroitems,algorithm_ms
10,outforest,neg_uncorr,tree,9,10,9,outforest,6,0.009000
10,outforest,neg_uncorr,tree,10,10,9,outforest,9,0.012000
10,outforest,neg_weakly_corr,dense,1,10,7,outforest,7,0.007000
10,outforest,neg_weakly_corr,dense,2,10,7,outforest,5,0.010000
10,outforest,neg_weakly_corr,dense,3,10,8,outforest,7,0.012000
10,outforest,neg_weakly_corr,dense,4,10,8,outforest,6,0.014000
10,outforest,neg_weakly_corr,dense,5,10,7,outforest,6,0.008000
10,outforest,neg_weakly_corr,dense,6,10,7,outforest,6,0.010000
10,outforest,neg_weakly_corr,dense,7,10,6,outforest,5,0.007000
10,outforest,neg_weakly_corr,dense,8,10,8,outforest,5,0.009000
10,outforest,neg_weakly_corr,dense,9,10,5,outforest,7,0.010000
10,outforest,neg_weakly_corr,dense,10,10,9,outforest,9,0.013000
10,outforest,neg_weakly_corr,medium,1,10,8,outforest,6,0.011000
10,outforest,neg_weakly_corr,medium,2,10,7,outforest,6,0.007000
10,outforest,neg_weakly_corr,medium,3,10,7,outforest,7,0.009000
10,outforest,neg_weakly_corr,medium,4,10,4,outforest,6,0.007000
10,outforest,neg_weakly_corr,medium,5,10,3,path,9,0.009000
10,outforest,neg_weakly_corr,medium,6,10,6,outforest,7,0.006000
10,outforest,neg_weakly_corr,medium,7,10,7,outforest,6,0.010000
10,outforest,neg_weakly_corr,medium,8,10,6,outforest,7,0.012000
10,outforest,neg_weakly_corr,medium,9,10,6,outforest,8,0.007000
10,outforest,neg_weakly_corr,medium,10,10,7,outforest,8,0.006000
10,outforest,neg_weakly_corr,sparse,1,10,3,path,9,0.008000
10,outforest,neg_weakly_corr,sparse,2,10,4,outforest,8,0.006000
10,outforest,neg_weakly_corr,sparse,3,10,4,outforest,8,0.008000
10,outforest,neg_weakly_corr,sparse,4,10,5,outforest,8,0.006000
10,outforest,neg_weakly_corr,sparse,5,10,3,outforest,8,0.010000
10,outforest,neg_weakly_corr,sparse,6,10,2,path,9,0.009000
10,outforest,neg_weakly_corr,sparse,7,10,3,path,8,0.014000
10,outforest,neg_weakly_corr,sparse,8,10,1,path,9,0.010000
10,outforest,neg_weakly_corr,sparse,9,10,4,outforest,8,0.008000
10,outforest,neg_weakly_corr,sparse,10,10,2,path,9,0.010000
10,outforest,neg_weakly_corr,tree,1,10,9,outforest,6,0.010000
10,outforest,neg_weakly_corr,tree,2,10,9,outforest,7,0.014000
10,outforest,neg_weakly_corr,tree,3,10,9,outforest,6,0.012000
10,outforest,neg_weakly_corr,tree,4,10,9,outforest,8,0.008000
10,outforest,neg_weakly_corr,tree,5,10,9,outforest,5,0.009000
10,outforest,neg_weakly_corr,tree,6,10,9,outforest,5,0.009000
10,outforest,neg_weakly_corr,tree,7,10,9,outforest,6,0.007000
10,outforest,neg_weakly_corr,tree,8,10,9,outforest,7,0.010000
10,outforest,neg_weakly_corr,tree,9,10,9,outforest,5,0.010000
10,outforest,neg_weakly_corr,tree,10,10,9,outforest,7,0.007000
10,outforest,strongly_corr,dense,1,10,9,outforest,7,0.010000
10,outforest,strongly_corr,dense,2,10,6,outforest,8,0.011000
10,outforest,strongly_corr,dense,3,10,6,outforest,8,0.009000
10,outforest,strongly_corr,dense,4,10,9,outforest,4,0.012000
10,outforest,strongly_corr,dense,5,10,8,outforest,6,0.008000
10,outforest,strongly_corr,dense,6,10,9,outforest,5,0.009000
10,outforest,strongly_corr,dense,7,10,9,outforest,7,0.012000
10,outforest,strongly_corr,dense,8,10,8,outforest,4,0.012000
10,outforest,strongly_corr,dense,9,10,9,outforest,5,0.008000
10,outforest,strongly_corr,dense,10,10,9,outforest,8,0.011000
10,outforest,strongly_corr,medium,1,10,6,outforest,7,0.009000
10,outforest,strongly_corr,medium,2,10,7,outforest,8,0.007000
10,outforest,strongly_corr,medium,3,10,6,path,6,0.010000
10,outforest,strongly_corr,medium,4,10,4,outforest,8,0.008000
10,outforest,strongly_corr,medium,5,10,5,outforest,8,0.008000
10,outforest,strongly_corr,medium,6,10,6,outforest,7,0.009000
10,outforest,strongly_corr,medium,7,10,4,outforest,9,0.011000
10,outforest,strongly_corr,medium,8,10,3,path,9,0.011000
10,outforest,strongly_corr,medium,9,10,7,outforest,5,0.007000
10,outforest,strongly_corr,medium,10,10,3,outforest,10,0.009000
10,outforest,strongly_corr,sparse,1,10,2,path,10,0.009000
10,outforest,strongly_corr,sparse,2,10,4,outforest,10,0.009000
10,outforest,strongly_corr,sparse,3,10,4,path,7,0.008000
10,outforest,strongly_corr,sparse,4,10,1,path,9,0.010000
10,outforest,strongly_corr,sparse,5,10,3,outforest,8,0.009000
10,outforest,strongly_corr,sparse,6,10,3,outforest,8,0.012000
10,outforest,strongly_corr,sparse,7,10,2,path,9,0.012000
10,outforest,strongly_corr,sparse,8,10,5,outforest,5,0.009000
10,outforest,strongly_corr,sparse,9,10,4,outforest,8,0.008000
10,outforest,strongly_corr,sparse,10,10,2,path,8,0.008000
10,outforest,strongly_corr,tree,1,10,9,outforest,6,0.012000
10,outforest,strongly_corr,tree,2,10,9,outforest,3,0.010000
10,outforest,strongly_corr,tree,3,10,9,outforest,6,0.012000
10,outforest,strongly_corr,tree,4,10,9,outforest,4,0.008000
10,outforest,strongly_corr,tree,5,10,9,outforest,5,0.008000
10,outforest,strongly_corr,tree,6,10,9,outforest,4,0.012000
10,outforest,strongly_corr,tree,7,10,9,outforest,4,0.009000
10,outforest,strongly_corr,tree,8,10,9,outforest,8,0.009000
10,outforest,strongly_corr,tree,9,10,9,outforest,7,0.010000
